window_seconds,variant,test_day,decoder,true_room,pred_room,count
3,M5,2023-04-11,causal_smoothing,511,cleaning,0
3,M5,2023-04-11,causal_smoothing,511,hallway,4
3,M5,2023-04-11,causal_smoothing,511,kitchen,0
3,M5,2023-04-11,causal_smoothing,511,nurse station,0
3,M5,2023-04-11,causal_smoothing,512,502,0
3,M5,2023-04-11,causal_smoothing,512,511,0
3,M5,2023-04-11,causal_smoothing,512,512,62
3,M5,2023-04-11,causal_smoothing,512,513,0
3,M5,2023-04-11,causal_smoothing,512,516,0
3,M5,2023-04-11,causal_smoothing,512,517,0
3,M5,2023-04-11,causal_smoothing,512,518,0
3,M5,2023-04-11,causal_smoothing,512,520,0
3,M5,2023-04-11,causal_smoothing,512,522,0
3,M5,2023-04-11,causal_smoothing,512,523,3
3,M5,2023-04-11,causal_smoothing,512,cafeteria,0
3,M5,2023-04-11,causal_smoothing,512,cleaning,0
3,M5,2023-04-11,causal_smoothing,512,hallway,0
3,M5,2023-04-11,causal_smoothing,512,kitchen,0
3,M5,2023-04-11,causal_smoothing,512,nurse station,0
3,M5,2023-04-11,causal_smoothing,513,502,0
3,M5,2023-04-11,causal_smoothing,513,511,0
3,M5,2023-04-11,causal_smoothing,513,512,0
3,M5,2023-04-11,causal_smoothing,513,513,7
3,M5,2023-04-11,causal_smoothing,513,516,0
3,M5,2023-04-11,causal_smoothing,513,517,0
3,M5,2023-04-11,causal_smoothing,513,518,0
3,M5,2023-04-11,causal_smoothing,513,520,0
3,M5,2023-04-11,causal_smoothing,513,522,0
3,M5,2023-04-11,causal_smoothing,513,523,0
3,M5,2023-04-11,causal_smoothing,513,cafeteria,0
3,M5,2023-04-11,causal_smoothing,513,cleaning,0
3,M5,2023-04-11,causal_smoothing,513,hallway,0
3,M5,2023-04-11,causal_smoothing,513,kitchen,0
3,M5,2023-04-11,causal_smoothing,513,nurse station,0
3,M5,2023-04-11,causal_smoothing,516,502,4
3,M5,2023-04-11,causal_smoothing,516,511,0
3,M5,2023-04-11,causal_smoothing,516,512,0
3,M5,2023-04-11,causal_smoothing,516,513,1
3,M5,2023-04-11,causal_smoothing,516,516,0
3,M5,2023-04-11,causal_smoothing,516,517,0
3,M5,2023-04-11,causal_smoothing,516,518,0
3,M5,2023-04-11,causal_smoothing,516,520,0
3,M5,2023-04-11,causal_smoothing,516,522,0
3,M5,2023-04-11,causal_smoothing,516,523,0
3,M5,2023-04-11,causal_smoothing,516,cafeteria,0
3,M5,2023-04-11,causal_smoothing,516,cleaning,0
3,M5,2023-04-11,causal_smoothing,516,hallway,0
3,M5,2023-04-11,causal_smoothing,516,kitchen,0
3,M5,2023-04-11,causal_smoothing,516,nurse station,0
3,M5,2023-04-11,causal_smoothing,517,502,3
3,M5,2023-04-11,causal_smoothing,517,511,0
3,M5,2023-04-11,causal_smoothing,517,512,0
3,M5,2023-04-11,causal_smoothing,517,513,0
3,M5,2023-04-11,causal_smoothing,517,516,0
3,M5,2023-04-11,causal_smoothing,517,517,4
3,M5,2023-04-11,causal_smoothing,517,518,0
3,M5,2023-04-11,causal_smoothing,517,520,0
3,M5,2023-04-11,causal_smoothing,517,522,0
3,M5,2023-04-11,causal_smoothing,517,523,0
3,M5,2023-04-11,causal_smoothing,517,cafeteria,0
3,M5,2023-04-11,causal_smoothing,517,cleaning,0
3,M5,2023-04-11,causal_smoothing,517,hallway,0
3,M5,2023-04-11,causal_smoothing,517,kitchen,0
3,M5,2023-04-11,causal_smoothing,517,nurse station,0
3,M5,2023-04-11,causal_smoothing,518,502,0
3,M5,2023-04-11,causal_smoothing,518,511,0
3,M5,2023-04-11,causal_smoothing,518,512,0
3,M5,2023-04-11,causal_smoothing,518,513,0
3,M5,2023-04-11,causal_smoothing,518,516,0
3,M5,2023-04-11,causal_smoothing,518,517,0
3,M5,2023-04-11,causal_smoothing,518,518,0
3,M5,2023-04-11,causal_smoothing,518,520,2
3,M5,2023-04-11,causal_smoothing,518,522,0
3,M5,2023-04-11,causal_smoothing,518,523,0
3,M5,2023-04-11,causal_smoothing,518,cafeteria,0
3,M5,2023-04-11,causal_smoothing,518,cleaning,0
3,M5,2023-04-11,causal_smoothing,518,hallway,0
3,M5,2023-04-11,causal_smoothing,518,kitchen,0
3,M5,2023-04-11,causal_smoothing,518,nurse station,0
3,M5,2023-04-11,causal_smoothing,520,502,0
3,M5,2023-04-11,causal_smoothing,520,511,0
3,M5,2023-04-11,causal_smoothing,520,512,0
3,M5,2023-04-11,causal_smoothing,520,513,0
3,M5,2023-04-11,causal_smoothing,520,516,0
3,M5,2023-04-11,causal_smoothing,520,517,0
3,M5,2023-04-11,causal_smoothing,520,518,0
3,M5,2023-04-11,causal_smoothing,520,520,13
3,M5,2023-04-11,causal_smoothing,520,522,0
3,M5,2023-04-11,causal_smoothing,520,523,0
3,M5,2023-04-11,causal_smoothing,520,cafeteria,0
3,M5,2023-04-11,causal_smoothing,520,cleaning,0
3,M5,2023-04-11,causal_smoothing,520,hallway,1
3,M5,2023-04-11,causal_smoothing,520,kitchen,0
3,M5,2023-04-11,causal_smoothing,520,nurse station,0
3,M5,2023-04-11,causal_smoothing,522,502,0
3,M5,2023-04-11,causal_smoothing,522,511,0
3,M5,2023-04-11,causal_smoothing,522,512,1
3,M5,2023-04-11,causal_smoothing,522,513,0
3,M5,2023-04-11,causal_smoothing,522,516,0
3,M5,2023-04-11,causal_smoothing,522,517,0
3,M5,2023-04-11,causal_smoothing,522,518,0
3,M5,2023-04-11,causal_smoothing,522,520,3
3,M5,2023-04-11,causal_smoothing,522,522,66
3,M5,2023-04-11,causal_smoothing,522,523,16
3,M5,2023-04-11,causal_smoothing,522,cafeteria,0
3,M5,2023-04-11,causal_smoothing,522,cleaning,0
3,M5,2023-04-11,causal_smoothing,522,hallway,5
3,M5,2023-04-11,causal_smoothing,522,kitchen,0
3,M5,2023-04-11,causal_smoothing,522,nurse station,0
3,M5,2023-04-11,causal_smoothing,523,502,0
3,M5,2023-04-11,causal_smoothing,523,511,0
3,M5,2023-04-11,causal_smoothing,523,512,10
3,M5,2023-04-11,causal_smoothing,523,513,0
3,M5,2023-04-11,causal_smoothing,523,516,0
3,M5,2023-04-11,causal_smoothing,523,517,0
3,M5,2023-04-11,causal_smoothing,523,518,0
3,M5,2023-04-11,causal_smoothing,523,520,0
3,M5,2023-04-11,causal_smoothing,523,522,0
3,M5,2023-04-11,causal_smoothing,523,523,20
3,M5,2023-04-11,causal_smoothing,523,cafeteria,0
3,M5,2023-04-11,causal_smoothing,523,cleaning,0
3,M5,2023-04-11,causal_smoothing,523,hallway,0
3,M5,2023-04-11,causal_smoothing,523,kitchen,0
3,M5,2023-04-11,causal_smoothing,523,nurse station,0
3,M5,2023-04-11,causal_smoothing,cafeteria,502,0
3,M5,2023-04-11,causal_smoothing,cafeteria,511,0
3,M5,2023-04-11,causal_smoothing,cafeteria,512,0
3,M5,2023-04-11,causal_smoothing,cafeteria,513,0
3,M5,2023-04-11,causal_smoothing,cafeteria,516,0
3,M5,2023-04-11,causal_smoothing,cafeteria,517,0
3,M5,2023-04-11,causal_smoothing,cafeteria,518,0
3,M5,2023-04-11,causal_smoothing,cafeteria,520,0
3,M5,2023-04-11,causal_smoothing,cafeteria,522,0
3,M5,2023-04-11,causal_smoothing,cafeteria,523,0
3,M5,2023-04-11,causal_smoothing,cafeteria,cafeteria,276
3,M5,2023-04-11,causal_smoothing,cafeteria,cleaning,8
3,M5,2023-04-11,causal_smoothing,cafeteria,hallway,5
3,M5,2023-04-11,causal_smoothing,cafeteria,kitchen,196
3,M5,2023-04-11,causal_smoothing,cafeteria,nurse station,66
3,M5,2023-04-11,causal_smoothing,cleaning,502,0
3,M5,2023-04-11,causal_smoothing,cleaning,511,0
3,M5,2023-04-11,causal_smoothing,cleaning,512,0
3,M5,2023-04-11,causal_smoothing,cleaning,513,0
3,M5,2023-04-11,causal_smoothing,cleaning,516,0
3,M5,2023-04-11,causal_smoothing,cleaning,517,0
3,M5,2023-04-11,causal_smoothing,cleaning,518,0
3,M5,2023-04-11,causal_smoothing,cleaning,520,0
3,M5,2023-04-11,causal_smoothing,cleaning,522,0
3,M5,2023-04-11,causal_smoothing,cleaning,523,0
3,M5,2023-04-11,causal_smoothing,cleaning,cafeteria,0
3,M5,2023-04-11,causal_smoothing,cleaning,cleaning,20
3,M5,2023-04-11,causal_smoothing,cleaning,hallway,2
3,M5,2023-04-11,causal_smoothing,cleaning,kitchen,0
3,M5,2023-04-11,causal_smoothing,cleaning,nurse station,2
3,M5,2023-04-11,causal_smoothing,hallway,502,0
3,M5,2023-04-11,causal_smoothing,hallway,511,0
3,M5,2023-04-11,causal_smoothing,hallway,512,0
3,M5,2023-04-11,causal_smoothing,hallway,513,1
3,M5,2023-04-11,causal_smoothing,hallway,516,1
3,M5,2023-04-11,causal_smoothing,hallway,517,0
3,M5,2023-04-11,causal_smoothing,hallway,518,0
3,M5,2023-04-11,causal_smoothing,hallway,520,0
3,M5,2023-04-11,causal_smoothing,hallway,522,0
3,M5,2023-04-11,causal_smoothing,hallway,523,0
3,M5,2023-04-11,causal_smoothing,hallway,cafeteria,1
3,M5,2023-04-11,causal_smoothing,hallway,cleaning,0
3,M5,2023-04-11,causal_smoothing,hallway,hallway,5
3,M5,2023-04-11,causal_smoothing,hallway,kitchen,1
3,M5,2023-04-11,causal_smoothing,hallway,nurse station,0
3,M5,2023-04-11,causal_smoothing,kitchen,502,0
3,M5,2023-04-11,causal_smoothing,kitchen,511,0
3,M5,2023-04-11,causal_smoothing,kitchen,512,0
3,M5,2023-04-11,causal_smoothing,kitchen,513,0
3,M5,2023-04-11,causal_smoothing,kitchen,516,0
3,M5,2023-04-11,causal_smoothing,kitchen,517,0
3,M5,2023-04-11,causal_smoothing,kitchen,518,0
3,M5,2023-04-11,causal_smoothing,kitchen,520,0
3,M5,2023-04-11,causal_smoothing,kitchen,522,0
3,M5,2023-04-11,causal_smoothing,kitchen,523,0
3,M5,2023-04-11,causal_smoothing,kitchen,cafeteria,394
3,M5,2023-04-11,causal_smoothing,kitchen,cleaning,1
3,M5,2023-04-11,causal_smoothing,kitchen,hallway,2
3,M5,2023-04-11,causal_smoothing,kitchen,kitchen,264
3,M5,2023-04-11,causal_smoothing,kitchen,nurse station,3
3,M5,2023-04-11,causal_smoothing,nurse station,502,0
3,M5,2023-04-11,causal_smoothing,nurse station,511,3
3,M5,2023-04-11,causal_smoothing,nurse station,512,1
3,M5,2023-04-11,causal_smoothing,nurse station,513,0
3,M5,2023-04-11,causal_smoothing,nurse station,516,0
3,M5,2023-04-11,causal_smoothing,nurse station,517,0
3,M5,2023-04-11,causal_smoothing,nurse station,518,0
3,M5,2023-04-11,causal_smoothing,nurse station,520,17
3,M5,2023-04-11,causal_smoothing,nurse station,522,0
3,M5,2023-04-11,causal_smoothing,nurse station,523,3
3,M5,2023-04-11,causal_smoothing,nurse station,cafeteria,55
3,M5,2023-04-11,causal_smoothing,nurse station,cleaning,66
3,M5,2023-04-11,causal_smoothing,nurse station,hallway,80
3,M5,2023-04-11,causal_smoothing,nurse station,kitchen,30
3,M5,2023-04-11,causal_smoothing,nurse station,nurse station,1075
3,M5,2023-04-11,fixed_decoder,502,502,4
3,M5,2023-04-11,fixed_decoder,502,511,0
3,M5,2023-04-11,fixed_decoder,502,512,0
3,M5,2023-04-11,fixed_decoder,502,513,0
3,M5,2023-04-11,fixed_decoder,502,516,0
3,M5,2023-04-11,fixed_decoder,502,517,0
3,M5,2023-04-11,fixed_decoder,502,518,0
3,M5,2023-04-11,fixed_decoder,502,520,0
3,M5,2023-04-11,fixed_decoder,502,522,0
3,M5,2023-04-11,fixed_decoder,502,523,0
3,M5,2023-04-11,fixed_decoder,502,cafeteria,0
3,M5,2023-04-11,fixed_decoder,502,cleaning,0
3,M5,2023-04-11,fixed_decoder,502,hallway,0
3,M5,2023-04-11,fixed_decoder,502,kitchen,0
3,M5,2023-04-11,fixed_decoder,502,nurse station,0
3,M5,2023-04-11,fixed_decoder,511,502,0
3,M5,2023-04-11,fixed_decoder,511,511,19
3,M5,2023-04-11,fixed_decoder,511,512,0
3,M5,2023-04-11,fixed_decoder,511,513,0
3,M5,2023-04-11,fixed_decoder,511,516,0
3,M5,2023-04-11,fixed_decoder,511,517,0
3,M5,2023-04-11,fixed_decoder,511,518,0
3,M5,2023-04-11,fixed_decoder,511,520,0
3,M5,2023-04-11,fixed_decoder,511,522,0
3,M5,2023-04-11,fixed_decoder,511,523,0
3,M5,2023-04-11,fixed_decoder,511,cafeteria,0
3,M5,2023-04-11,fixed_decoder,511,cleaning,0
3,M5,2023-04-11,fixed_decoder,511,hallway,3
3,M5,2023-04-11,fixed_decoder,511,kitchen,0
3,M5,2023-04-11,fixed_decoder,511,nurse station,0
3,M5,2023-04-11,fixed_decoder,512,502,0
3,M5,2023-04-11,fixed_decoder,512,511,0
3,M5,2023-04-11,fixed_decoder,512,512,65
3,M5,2023-04-11,fixed_decoder,512,513,0
3,M5,2023-04-11,fixed_decoder,512,516,0
3,M5,2023-04-11,fixed_decoder,512,517,0
3,M5,2023-04-11,fixed_decoder,512,518,0
3,M5,2023-04-11,fixed_decoder,512,520,0
3,M5,2023-04-11,fixed_decoder,512,522,0
3,M5,2023-04-11,fixed_decoder,512,523,0
3,M5,2023-04-11,fixed_decoder,512,cafeteria,0
3,M5,2023-04-11,fixed_decoder,512,cleaning,0
3,M5,2023-04-11,fixed_decoder,512,hallway,0
3,M5,2023-04-11,fixed_decoder,512,kitchen,0
3,M5,2023-04-11,fixed_decoder,512,nurse station,0
3,M5,2023-04-11,fixed_decoder,513,502,0
3,M5,2023-04-11,fixed_decoder,513,511,0
3,M5,2023-04-11,fixed_decoder,513,512,0
3,M5,2023-04-11,fixed_decoder,513,513,7
3,M5,2023-04-11,fixed_decoder,513,516,0
3,M5,2023-04-11,fixed_decoder,513,517,0
3,M5,2023-04-11,fixed_decoder,513,518,0
3,M5,2023-04-11,fixed_decoder,513,520,0
3,M5,2023-04-11,fixed_decoder,513,522,0
3,M5,2023-04-11,fixed_decoder,513,523,0
3,M5,2023-04-11,fixed_decoder,513,cafeteria,0
3,M5,2023-04-11,fixed_decoder,513,cleaning,0
3,M5,2023-04-11,fixed_decoder,513,hallway,0
3,M5,2023-04-11,fixed_decoder,513,kitchen,0
3,M5,2023-04-11,fixed_decoder,513,nurse station,0
3,M5,2023-04-11,fixed_decoder,516,502,5
3,M5,2023-04-11,fixed_decoder,516,511,0
3,M5,2023-04-11,fixed_decoder,516,512,0
3,M5,2023-04-11,fixed_decoder,516,513,0
3,M5,2023-04-11,fixed_decoder,516,516,0
3,M5,2023-04-11,fixed_decoder,516,517,0
3,M5,2023-04-11,fixed_decoder,516,518,0
3,M5,2023-04-11,fixed_decoder,516,520,0
3,M5,2023-04-11,fixed_decoder,516,522,0
3,M5,2023-04-11,fixed_decoder,516,523,0
3,M5,2023-04-11,fixed_decoder,516,cafeteria,0
3,M5,2023-04-11,fixed_decoder,516,cleaning,0
3,M5,2023-04-11,fixed_decoder,516,hallway,0
3,M5,2023-04-11,fixed_decoder,516,kitchen,0
3,M5,2023-04-11,fixed_decoder,516,nurse station,0
3,M5,2023-04-11,fixed_decoder,517,502,7
3,M5,2023-04-11,fixed_decoder,517,511,0
3,M5,2023-04-11,fixed_decoder,517,512,0
3,M5,2023-04-11,fixed_decoder,517,513,0
3,M5,2023-04-11,fixed_decoder,517,516,0
3,M5,2023-04-11,fixed_decoder,517,517,0
3,M5,2023-04-11,fixed_decoder,517,518,0
3,M5,2023-04-11,fixed_decoder,517,520,0
3,M5,2023-04-11,fixed_decoder,517,522,0
3,M5,2023-04-11,fixed_decoder,517,523,0
3,M5,2023-04-11,fixed_decoder,517,cafeteria,0
3,M5,2023-04-11,fixed_decoder,517,cleaning,0
3,M5,2023-04-11,fixed_decoder,517,hallway,0
3,M5,2023-04-11,fixed_decoder,517,kitchen,0
3,M5,2023-04-11,fixed_decoder,517,nurse station,0
3,M5,2023-04-11,fixed_decoder,518,502,0
3,M5,2023-04-11,fixed_decoder,518,511,0
3,M5,2023-04-11,fixed_decoder,518,512,0
3,M5,2023-04-11,fixed_decoder,518,513,0
3,M5,2023-04-11,fixed_decoder,518,516,0
3,M5,2023-04-11,fixed_decoder,518,517,0
3,M5,2023-04-11,fixed_decoder,518,518,0
3,M5,2023-04-11,fixed_decoder,518,520,2
3,M5,2023-04-11,fixed_decoder,518,522,0
3,M5,2023-04-11,fixed_decoder,518,523,0
3,M5,2023-04-11,fixed_decoder,518,cafeteria,0
3,M5,2023-04-11,fixed_decoder,518,cleaning,0
3,M5,2023-04-11,fixed_decoder,518,hallway,0
3,M5,2023-04-11,fixed_decoder,518,kitchen,0
3,M5,2023-04-11,fixed_decoder,518,nurse station,0
3,M5,2023-04-11,fixed_decoder,520,502,0
3,M5,2023-04-11,fixed_decoder,520,511,0
3,M5,2023-04-11,fixed_decoder,520,512,0
3,M5,2023-04-11,fixed_decoder,520,513,0
3,M5,2023-04-11,fixed_decoder,520,516,0
3,M5,2023-04-11,fixed_decoder,520,517,0
3,M5,2023-04-11,fixed_decoder,520,518,0
3,M5,2023-04-11,fixed_decoder,520,520,13
3,M5,2023-04-11,fixed_decoder,520,522,0
3,M5,2023-04-11,fixed_decoder,520,523,0
3,M5,2023-04-11,fixed_decoder,520,cafeteria,0
3,M5,2023-04-11,fixed_decoder,520,cleaning,0
3,M5,2023-04-11,fixed_decoder,520,hallway,1
3,M5,2023-04-11,fixed_decoder,520,kitchen,0
3,M5,2023-04-11,fixed_decoder,520,nurse station,0
3,M5,2023-04-11,fixed_decoder,522,502,0
3,M5,2023-04-11,fixed_decoder,522,511,0
3,M5,2023-04-11,fixed_decoder,522,512,1
3,M5,2023-04-11,fixed_decoder,522,513,0
3,M5,2023-04-11,fixed_decoder,522,516,0
3,M5,2023-04-11,fixed_decoder,522,517,0
3,M5,2023-04-11,fixed_decoder,522,518,0
3,M5,2023-04-11,fixed_decoder,522,520,2
3,M5,2023-04-11,fixed_decoder,522,522,54
3,M5,2023-04-11,fixed_decoder,522,523,28
3,M5,2023-04-11,fixed_decoder,522,cafeteria,0
3,M5,2023-04-11,fixed_decoder,522,cleaning,0
3,M5,2023-04-11,fixed_decoder,522,hallway,4
3,M5,2023-04-11,fixed_decoder,522,kitchen,0
3,M5,2023-04-11,fixed_decoder,522,nurse station,2
3,M5,2023-04-11,fixed_decoder,523,502,0
3,M5,2023-04-11,fixed_decoder,523,511,0
3,M5,2023-04-11,fixed_decoder,523,512,0
3,M5,2023-04-11,fixed_decoder,523,513,0
3,M5,2023-04-11,fixed_decoder,523,516,0
3,M5,2023-04-11,fixed_decoder,523,517,0
3,M5,2023-04-11,fixed_decoder,523,518,0
3,M5,2023-04-11,fixed_decoder,523,520,0
3,M5,2023-04-11,fixed_decoder,523,522,0
3,M5,2023-04-11,fixed_decoder,523,523,30
3,M5,2023-04-11,fixed_decoder,523,cafeteria,0
3,M5,2023-04-11,fixed_decoder,523,cleaning,0
3,M5,2023-04-11,fixed_decoder,523,hallway,0
3,M5,2023-04-11,fixed_decoder,523,kitchen,0
3,M5,2023-04-11,fixed_decoder,523,nurse station,0
3,M5,2023-04-11,fixed_decoder,cafeteria,502,0
3,M5,2023-04-11,fixed_decoder,cafeteria,511,0
3,M5,2023-04-11,fixed_decoder,cafeteria,512,0
3,M5,2023-04-11,fixed_decoder,cafeteria,513,0
3,M5,2023-04-11,fixed_decoder,cafeteria,516,0
3,M5,2023-04-11,fixed_decoder,cafeteria,517,0
3,M5,2023-04-11,fixed_decoder,cafeteria,518,0
3,M5,2023-04-11,fixed_decoder,cafeteria,520,0
3,M5,2023-04-11,fixed_decoder,cafeteria,522,0
3,M5,2023-04-11,fixed_decoder,cafeteria,523,0
3,M5,2023-04-11,fixed_decoder,cafeteria,cafeteria,269
3,M5,2023-04-11,fixed_decoder,cafeteria,cleaning,2
3,M5,2023-04-11,fixed_decoder,cafeteria,hallway,0
3,M5,2023-04-11,fixed_decoder,cafeteria,kitchen,212
3,M5,2023-04-11,fixed_decoder,cafeteria,nurse station,68
3,M5,2023-04-11,fixed_decoder,cleaning,502,0
3,M5,2023-04-11,fixed_decoder,cleaning,511,0
3,M5,2023-04-11,fixed_decoder,cleaning,512,0
3,M5,2023-04-11,fixed_decoder,cleaning,513,0
3,M5,2023-04-11,fixed_decoder,cleaning,516,0
3,M5,2023-04-11,fixed_decoder,cleaning,517,0
3,M5,2023-04-11,fixed_decoder,cleaning,518,0
3,M5,2023-04-11,fixed_decoder,cleaning,520,0
3,M5,2023-04-11,fixed_decoder,cleaning,522,0
3,M5,2023-04-11,fixed_decoder,cleaning,523,0
3,M5,2023-04-11,fixed_decoder,cleaning,cafeteria,1
3,M5,2023-04-11,fixed_decoder,cleaning,cleaning,13
3,M5,2023-04-11,fixed_decoder,cleaning,hallway,0
3,M5,2023-04-11,fixed_decoder,cleaning,kitchen,0
3,M5,2023-04-11,fixed_decoder,cleaning,nurse station,10
3,M5,2023-04-11,fixed_decoder,hallway,502,0
3,M5,2023-04-11,fixed_decoder,hallway,511,0
3,M5,2023-04-11,fixed_decoder,hallway,512,0
3,M5,2023-04-11,fixed_decoder,hallway,513,2
3,M5,2023-04-11,fixed_decoder,hallway,516,0
3,M5,2023-04-11,fixed_decoder,hallway,517,0
3,M5,2023-04-11,fixed_decoder,hallway,518,0
3,M5,2023-04-11,fixed_decoder,hallway,520,0
3,M5,2023-04-11,fixed_decoder,hallway,522,0
3,M5,2023-04-11,fixed_decoder,hallway,523,0
3,M5,2023-04-11,fixed_decoder,hallway,cafeteria,1
3,M5,2023-04-11,fixed_decoder,hallway,cleaning,0
3,M5,2023-04-11,fixed_decoder,hallway,hallway,5
3,M5,2023-04-11,fixed_decoder,hallway,kitchen,1
3,M5,2023-04-11,fixed_decoder,hallway,nurse station,0
3,M5,2023-04-11,fixed_decoder,kitchen,502,0
3,M5,2023-04-11,fixed_decoder,kitchen,511,0
3,M5,2023-04-11,fixed_decoder,kitchen,512,0
3,M5,2023-04-11,fixed_decoder,kitchen,513,0
3,M5,2023-04-11,fixed_decoder,kitchen,516,0
3,M5,2023-04-11,fixed_decoder,kitchen,517,0
3,M5,2023-04-11,fixed_decoder,kitchen,518,0
3,M5,2023-04-11,fixed_decoder,kitchen,520,0
3,M5,2023-04-11,fixed_decoder,kitchen,522,0
3,M5,2023-04-11,fixed_decoder,kitchen,523,0
3,M5,2023-04-11,fixed_decoder,kitchen,cafeteria,358
3,M5,2023-04-11,fixed_decoder,kitchen,cleaning,0
3,M5,2023-04-11,fixed_decoder,kitchen,hallway,0
3,M5,2023-04-11,fixed_decoder,kitchen,kitchen,306
3,M5,2023-04-11,fixed_decoder,kitchen,nurse station,0
3,M5,2023-04-11,fixed_decoder,nurse station,502,0
3,M5,2023-04-11,fixed_decoder,nurse station,511,0
3,M5,2023-04-11,fixed_decoder,nurse station,512,0
3,M5,2023-04-11,fixed_decoder,nurse station,513,0
3,M5,2023-04-11,fixed_decoder,nurse station,516,0
3,M5,2023-04-11,fixed_decoder,nurse station,517,0
3,M5,2023-04-11,fixed_decoder,nurse station,518,0
3,M5,2023-04-11,fixed_decoder,nurse station,520,0
3,M5,2023-04-11,fixed_decoder,nurse station,522,0
3,M5,2023-04-11,fixed_decoder,nurse station,523,4
3,M5,2023-04-11,fixed_decoder,nurse station,cafeteria,42
3,M5,2023-04-11,fixed_decoder,nurse station,cleaning,43
3,M5,2023-04-11,fixed_decoder,nurse station,hallway,83
3,M5,2023-04-11,fixed_decoder,nurse station,kitchen,10
3,M5,2023-04-11,fixed_decoder,nurse station,nurse station,1148
3,M5,2023-04-12,raw,501,501,5
3,M5,2023-04-12,raw,501,502,0
3,M5,2023-04-12,raw,501,505,0
3,M5,2023-04-12,raw,501,506,0
3,M5,2023-04-12,raw,501,511,0
3,M5,2023-04-12,raw,501,512,0
3,M5,2023-04-12,raw,501,513,0
3,M5,2023-04-12,raw,501,515,4
3,M5,2023-04-12,raw,501,517,0
3,M5,2023-04-12,raw,501,518,0
3,M5,2023-04-12,raw,501,520,0
3,M5,2023-04-12,raw,501,522,0
3,M5,2023-04-12,raw,501,523,0
3,M5,2023-04-12,raw,501,cafeteria,0
3,M5,2023-04-12,raw,501,cleaning,0
3,M5,2023-04-12,raw,501,hallway,0
3,M5,2023-04-12,raw,501,kitchen,0
3,M5,2023-04-12,raw,501,nurse station,0
3,M5,2023-04-12,raw,502,501,1
3,M5,2023-04-12,raw,502,502,9
3,M5,2023-04-12,raw,502,505,4
3,M5,2023-04-12,raw,502,506,0
3,M5,2023-04-12,raw,502,511,0
3,M5,2023-04-12,raw,502,512,0
3,M5,2023-04-12,raw,502,513,7
3,M5,2023-04-12,raw,502,515,4
3,M5,2023-04-12,raw,502,517,8
3,M5,2023-04-12,raw,502,518,0
3,M5,2023-04-12,raw,502,520,0
3,M5,2023-04-12,raw,502,522,0
3,M5,2023-04-12,raw,502,523,0
3,M5,2023-04-12,raw,502,cafeteria,0
3,M5,2023-04-12,raw,502,cleaning,0
3,M5,2023-04-12,raw,502,hallway,0
3,M5,2023-04-12,raw,502,kitchen,0
3,M5,2023-04-12,raw,502,nurse station,0
3,M5,2023-04-12,raw,505,501,0
3,M5,2023-04-12,raw,505,502,0
3,M5,2023-04-12,raw,505,505,0
3,M5,2023-04-12,raw,505,506,0
3,M5,2023-04-12,raw,505,511,0
3,M5,2023-04-12,raw,505,512,0
3,M5,2023-04-12,raw,505,513,0
3,M5,2023-04-12,raw,505,515,0
3,M5,2023-04-12,raw,505,517,0
3,M5,2023-04-12,raw,505,518,0
3,M5,2023-04-12,raw,505,520,0
3,M5,2023-04-12,raw,505,522,0
3,M5,2023-04-12,raw,505,523,0
3,M5,2023-04-12,raw,505,cafeteria,0
3,M5,2023-04-12,raw,505,cleaning,2
3,M5,2023-04-12,raw,505,hallway,0
3,M5,2023-04-12,raw,505,kitchen,0
3,M5,2023-04-12,raw,505,nurse station,0
3,M5,2023-04-12,raw,506,501,0
3,M5,2023-04-12,raw,506,502,0
3,M5,2023-04-12,raw,506,505,1
3,M5,2023-04-12,raw,506,506,26
3,M5,2023-04-12,raw,506,511,0
3,M5,2023-04-12,raw,506,512,0
3,M5,2023-04-12,raw,506,513,1
3,M5,2023-04-12,raw,506,515,0
3,M5,2023-04-12,raw,506,517,2
3,M5,2023-04-12,raw,506,518,0
3,M5,2023-04-12,raw,506,520,0
3,M5,2023-04-12,raw,506,522,0
3,M5,2023-04-12,raw,506,523,0
3,M5,2023-04-12,raw,506,cafeteria,0
3,M5,2023-04-12,raw,506,cleaning,16
3,M5,2023-04-12,raw,506,hallway,0
3,M5,2023-04-12,raw,506,kitchen,2
3,M5,2023-04-12,raw,506,nurse station,1
3,M5,2023-04-12,raw,511,501,0
3,M5,2023-04-12,raw,511,502,0
3,M5,2023-04-12,raw,511,505,0
3,M5,2023-04-12,raw,511,506,0
3,M5,2023-04-12,raw,511,511,18
3,M5,2023-04-12,raw,511,512,0
3,M5,2023-04-12,raw,511,513,1
3,M5,2023-04-12,raw,511,515,0
3,M5,2023-04-12,raw,511,517,0
3,M5,2023-04-12,raw,511,518,0
3,M5,2023-04-12,raw,511,520,2
3,M5,2023-04-12,raw,511,522,9
3,M5,2023-04-12,raw,511,523,0
3,M5,2023-04-12,raw,511,cafeteria,0
3,M5,2023-04-12,raw,511,cleaning,0
3,M5,2023-04-12,raw,511,hallway,0
3,M5,2023-04-12,raw,511,kitchen,0
3,M5,2023-04-12,raw,511,nurse station,0
3,M5,2023-04-12,raw,512,501,0
3,M5,2023-04-12,raw,512,502,0
3,M5,2023-04-12,raw,512,505,0
3,M5,2023-04-12,raw,512,506,0
